RequestIndex,RequestedBytes,ResultBytes,Result2,CompletionSequence,CompletionMonotonicNs,Classification
2140,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2141,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2142,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2143,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2144,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2145,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2146,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2147,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2148,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2149,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2150,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2151,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2152,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2153,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2154,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2155,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2156,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2157,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2158,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2159,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2160,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2161,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2162,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2163,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2164,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2165,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2166,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2167,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2168,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2169,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2170,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2171,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2172,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2173,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2174,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2175,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2176,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2177,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2178,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2179,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2180,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2181,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2182,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2183,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2184,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2185,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2186,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2187,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2188,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2189,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2190,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2191,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2192,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2193,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2194,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2195,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2196,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2197,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2198,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2199,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2200,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2201,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2202,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2203,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2204,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2205,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2206,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2207,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2208,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2209,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2210,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2211,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2212,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2213,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2214,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2215,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2216,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2217,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2218,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2219,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2220,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2221,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2222,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2223,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2224,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2225,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2226,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2227,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2228,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2229,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2230,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2231,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2232,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2233,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2234,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2235,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2236,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2237,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2238,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2239,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2240,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2241,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2242,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2243,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2244,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2245,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2246,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2247,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2248,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2249,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2250,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2251,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2252,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2253,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2254,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2255,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2256,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2257,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2258,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2259,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2260,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2261,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2262,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2263,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2264,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2265,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2266,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2267,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2268,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2269,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2270,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2271,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2272,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2273,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2274,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2275,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2276,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2277,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2278,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2279,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2280,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2281,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2282,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2283,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2284,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2285,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2286,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2287,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2288,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2289,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2290,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2291,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2292,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2293,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2294,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2295,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2296,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2297,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2298,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2299,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2300,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2301,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2302,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2303,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2304,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2305,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2306,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2307,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2308,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2309,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2310,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2311,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2312,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
2313,4096,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_DURABLY_REPORTED,NOT_PROVEN
